0,78
1,347
1.002,78
1.015,1434
1.048,120
1.049,571
1.082,60
1.083,4567
1.084,333
1.085,1257
1.116,2086
1.148,1551
1.167,347
1.173,2512
1.174,78
1.18,60
1.194,1398
1.196,766
1.215,78
1.219,60
1.222,4915
1.223,489
1.239,667
1.246,626
1.247,2778
1.248,15248
1.25,22926
1.251,54
1.253,22926
1.254,5303
1.255,108
1.282,132
1.307,60
1.714,1714
1.716,347
1.718,171
1.726,233
1.728,645
1.745,132
1.75,66
1.751,625
1.773,60
1.777,4631
1.778,139
1.794,60
1.802,473
1.804,667
1.816,35091
1.817,33018
2.022,78
2.047,480
2.048,420
2.171,60
2.456,15233
2.487,1514
2.488,54
2.491,19374
2.516,209
2.519,223
2.538,60
2.541,402
2.542,88
2.546,181
2.551,60
2.561,8601
2.569,60
2.57,410
2.575,161
2.593,685
2.595,161
2.601,30442
2.602,54
2.603,15140
2.604,162
2.605,3028
2.606,19898
2.607,3136
2.608,18330
2.609,7840
2.61,6110
2.612,16708
2.614,15194
2.617,1627
2.624,347
2.626,15595
2.627,13626
2.628,6110
2.629,54
2.63,16941
2.631,4596
2.632,18120
2.633,7678
2.634,3028
2.635,21250
2.636,3240
2.637,215
2.639,32877
2.64,3082
2.641,24302
2.642,3082
2.643,240
2.644,6110
2.646,39418
2.648,7624
2.65,1514
2.652,21250
2.653,3082
2.655,51584
2.658,30496
2.659,54
2.66,35734
2.661,13740
2.662,11062
2.663,24644
2.664,6230
2.665,21767
2.666,6110
2.667,54
2.673,46934
2.675,54
2.676,25738
2.677,54
2.682,50683
2.684,14249
2.685,4650
2.686,42578
2.687,3028
2.688,21639
2.691,4691
2.692,139
2.693,831
2.714,557
2.715,138
2.716,60
2.717,410
2.718,496
2.719,88
2.74,60
2.781,60
2.788,494
2.813,347
2.819,233
2.82,1113
2.821,231
2.864,1188
2.865,54
2.866,1520
2.889,1398
2.897,156
2.911,78
2.926,665
2.937,78
2.94,347
2.943,1800
2.946,430
2.948,1085
2.954,214
2.955,78
2.957,155
2.958,152
2.969,66
2.98,687
2.987,176
2.988,571
2.995,715
2.997,1568
3.005,192
3.008,191
3.01,667
3.012,60
3.014,4675
3.02,60
3.021,4621
3.022,234
3.023,1545
3.027,581
3.029,460
3.032,399
3.053,366
3.054,60
3.056,486
3.061,1548
3.062,92
3.078,78
3.085,749
3.086,530
3.088,1227
3.107,151
3.108,163
3.119,210
3.133,42149
3.134,54
3.139,214
3.142,347
3.144,203
3.148,233
3.149,1304
3.151,651
3.157,60
3.176,60
3.183,1152
3.195,1568
3.216,890
3.236,146
3.267,60
3.271,661
3.304,146
3.371,197
3.372,205
3.383,184
3.388,1170
3.391,1222
3.401,340
3.407,13908
3.409,24982
3.41,108
3.412,23358
3.413,5601
3.415,6110
3.417,9138
3.418,867
3.42,60
3.423,60
3.432,25738
3.433,54
3.434,21304
3.435,54
3.437,22764
3.439,18222
3.442,24067
3.445,30334
3.449,7624
3.451,146
3.457,15194
3.458,187
3.459,16708
3.46,1514
3.462,36567
3.465,21250
3.466,3082
3.467,28820
3.468,3082
3.469,23910
3.47,6056
3.471,10760
3.472,19736
3.474,21196
3.475,3136
3.476,31848
3.479,22440
3.48,22677
3.482,16816
3.487,27177
3.488,54
3.489,28874
3.491,24530
3.492,33218
3.493,9022
3.494,12166
3.499,36500
3.5,37161
3.503,24965
3.504,23234
3.505,1514
3.508,13680
3.512,46411
3.514,21806
3.515,40986
3.516,9138
3.517,15024
3.518,3082
3.522,23702
3.523,21936
3.525,27358
3.527,32589
3.528,15664
