0.0,23040.0
0.021333,23040.0
0.042666,23040.0
0.063999,23040.0
0.085332,28800.0
0.106665,31410.0
0.127998,31050.0
0.149331,32220.0
0.17066399999999998,30600.0
0.191997,32220.0
0.21333,32310.0
0.23466299999999995,31770.0
0.25599599999999995,30330.0
0.27732899999999994,30510.0
0.2986619999999999,30060.0
0.3199949999999999,30780.0
0.3413279999999999,28800.0
0.3626609999999999,30240.0
0.3839939999999999,28980.0
0.4053269999999999,22050.0
0.4266599999999999,23760.0
0.4479929999999999,23580.0
0.4693259999999999,20970.0
0.4906589999999999,24390.0
0.5119919999999999,23040.0
0.5333249999999999,23400.0
0.554658,22950.0
0.575991,21780.0
0.5973240000000001,23130.0
0.6186570000000001,24570.0
0.6399900000000002,22860.0
0.6613230000000002,22050.0
0.6826560000000003,23850.0
0.7039890000000003,22950.0
0.7253220000000004,22410.0
0.7466550000000004,22590.0
0.7679880000000004,24660.0
0.7893210000000005,22320.0
0.8106540000000005,22230.0
0.8319870000000006,23850.0
0.8533200000000006,22680.0
0.8746530000000007,23220.0
0.8959860000000007,23220.0
0.9173190000000008,23130.0
0.9386520000000008,23670.0
0.9599850000000008,22140.0
0.9813180000000008,22860.0
1.0026510000000008,22950.0
1.0239840000000011,23400.0
1.045317000000001,22770.0
1.066650000000001,24210.0
1.087983000000001,22320.0
1.109316000000001,21420.0
1.1306490000000011,24480.0
1.1519820000000012,23400.0
1.1733150000000012,23580.0
1.1946480000000013,22050.0
1.2159810000000013,22680.0
1.2373140000000014,22950.0
1.2586470000000014,22500.0
1.2799800000000014,24660.0
1.3013130000000015,22770.0
1.3226460000000015,22500.0
1.3439790000000016,23580.0
1.3653120000000016,23580.0
1.3866450000000017,22410.0
1.4079780000000015,22770.0
1.4293110000000018,23130.0
1.4506440000000018,22590.0
1.471977000000002,22950.0
1.4933100000000021,23940.0
1.5146430000000022,22860.0
1.535976000000002,21510.0
1.557309000000002,24390.0
1.578642000000002,23580.0
1.599975000000002,22950.0
1.6213080000000022,23310.0
1.6426410000000022,21330.0
1.6639740000000025,24660.0
1.6853070000000023,22680.0
1.7066400000000024,22230.0
1.7279730000000024,24660.0
1.7493060000000025,21870.0
1.7706390000000023,22050.0
1.7919720000000026,23760.0
1.8133050000000024,23130.0
1.8346380000000029,23940.0
1.8559710000000027,21420.0
1.8773040000000027,24300.0
1.8986370000000028,23310.0
1.9199700000000028,22410.0
1.9413030000000029,22500.0
1.9626360000000034,22860.0
1.9839690000000032,24300.0
2.0053020000000035,777.0
2.0266350000000033,717.0
2.0479680000000027,780.0
2.0693010000000025,747.0
2.0906340000000023,834.0
2.111967000000002,759.0
2.133300000000002,744.0
2.1546330000000022,768.0
2.1759660000000016,729.0
2.197299000000001,810.0
2.2186320000000013,780.0
2.239965000000001,762.0
2.261298000000001,747.0
2.2826310000000007,780.0
2.303964000000001,759.0
2.3252970000000004,813.0
2.3466299999999998,714.0
2.367963,750.0
2.389296,804.0
2.410629,756.0
2.4319619999999995,789.0
2.453295,771.0
2.474627999999999,783.0
2.495960999999999,750.0
2.5172939999999993,759.0
2.538626999999998,786.0
2.5599599999999985,747.0
2.5812929999999983,810.0
2.602625999999998,753.0
2.623958999999998,762.0
2.6452919999999978,741.0
2.6666249999999976,798.0
2.6879579999999974,726.0
2.709290999999997,765.0
2.730623999999997,798.0
2.751956999999997,768.0
2.7732899999999967,765.0
2.7946229999999965,783.0
2.8159559999999964,771.0
2.8372889999999957,705.0
2.858621999999996,822.0
2.879954999999996,759.0
2.901287999999996,768.0
2.9226209999999955,789.0
2.9439539999999957,747.0
2.965286999999995,786.0
2.9866199999999954,723.0
3.0079529999999948,768.0
3.0292859999999946,792.0
3.0506189999999944,774.0
3.0719519999999942,720.0
3.0932849999999936,816.0
3.1146179999999934,765.0
3.1359509999999937,783.0
3.157283999999993,777.0
3.1786169999999934,726.0
3.1999499999999936,807.0
3.2212829999999935,774.0
3.2426159999999933,708.0
3.2639489999999927,768.0
3.2852819999999925,822.0
3.3066149999999923,765.0
3.3279479999999917,735.0
3.3492809999999915,792.0
3.370613999999992,783.0
3.391946999999992,705.0
3.4132799999999914,831.0
3.4346129999999917,738.0
3.455945999999991,771.0
3.477278999999991,768.0
3.4986119999999907,732.0
3.5199449999999906,819.0
3.5412779999999904,765.0
3.5626109999999906,786.0
3.5839439999999905,753.0
3.6052769999999903,780.0
3.6266099999999897,708.0
3.6479429999999895,798.0
3.669275999999989,795.0
3.6906089999999887,723.0
3.7119419999999885,768.0
3.733274999999989,780.0
3.7546079999999886,765.0
3.775940999999989,789.0
3.797273999999988,786.0
3.818606999999988,711.0
3.839939999999988,819.0
3.861272999999988,765.0
3.882605999999988,741.0
3.9039389999999874,774.0
3.9252719999999868,759.0
3.946604999999987,795.0
3.967937999999987,750.0
3.9892709999999862,774.0
4.0106039999999865,780.0
4.031936999999987,765.0
4.053269999999987,714.0
4.074602999999987,819.0
4.0959359999999885,765.0
4.117268999999988,789.0
4.138601999999988,759.0
4.159934999999988,768.0
4.181267999999989,708.0
4.202600999999989,843.0
4.223933999999988,774.0
4.2452669999999895,732.0
4.266599999999991,771.0
4.287932999999991,780.0
4.30926599999999,771.0
4.330598999999991,759.0
4.351931999999991,777.0
4.373264999999991,759.0
4.394597999999991,774.0
4.4159309999999925,762.0
4.437263999999992,765.0
4.458596999999992,768.0
4.479929999999992,789.0
4.501262999999994,708.0
4.522595999999994,810.0
4.543928999999993,774.0
