0,1.1691624583914364,0,0.02
1,1.1691624583914364,0,0.02
2,1.1691624583914364,0,0.02
3,1.6849530033573812,0,0.02
4,1.6849530033573812,0,0.02
5,1.6849530033573812,0,0.02
6,1.2930141874784602,0,0.02
7,1.2930141874784602,0,0.02
8,1.2930141874784602,0,0.02
9,1.7790437085459532,0,0.02
10,1.7790437085459532,0,0.02
11,1.7790437085459532,0,0.02
12,1.7790437085459532,0,0.02
13,1.7790437085459532,0,0.02
14,1.7790437085459532,0,0.02
15,1.280166502759408,0,0.02
16,1.280166502759408,0,0.02
17,1.280166502759408,0,0.02
18,1.280166502759408,0,0.02
19,1.280166502759408,0,0.02
20,1.280166502759408,0,0.02
21,1.8483847648424991,0,0.02
22,1.8483847648424991,0,0.02
23,1.8483847648424991,0,0.02
24,1.8483847648424991,0,0.02
25,1.8483847648424991,0,0.02
26,1.2225936463262452,0,0.02
27,2.7465935599383946,0,0.02
28,2.7465935599383946,0,0.02
29,2.7465935599383946,0,0.02
30,2.7465935599383946,0,0.02
31,1.8240699363762083,0,0.02
32,1.8240699363762083,0,0.02
33,4.836364653155861,0,0.02
34,4.836364653155861,0,0.02
35,4.836364653155861,0,0.02
36,4.836364653155861,0,0.02
37,4.836364653155861,0,0.02
38,4.836364653155861,0,0.02
39,1.3733246056141164,0,0.02
40,1.3733246056141164,0,0.02
41,1.3733246056141164,0,0.02
42,1.3733246056141164,0,0.02
43,1.3733246056141164,0,0.02
44,1.3733246056141164,0,0.02
45,3.0008934840355925,0,0.02
46,3.0008934840355925,0,0.02
47,3.0008934840355925,0,0.02
48,3.0008934840355925,0,0.02
49,3.0008934840355925,0,0.02
